Término,Frecuencia
con lo que me dice me quedo callado pa' los que no quieran creer luego,1
por las buenas bueno,1
esa troca,1
tacoma gris que quedo atascada,1
lo único que oí ráfagas muy grandes y de esa,1
cuénteme muy bien de esos detalles,1
talibanes endiablados nuca,1
por cierto él no,1
pues esa es la escuela,1
hijo de tigre,1
de donde el muchacho saco,1
empanada un hombre que,1
estoy orgulloso,1
ese rancho de él,1
siempre firme y muy sereno,1
con porte distinto al igual,1
ya se a quien se refiere,1
bien pendientes de los radios,1
no te la vas a acabar,1
por no querer frenar de un lado tiene los güeros de amigo criminal muy pronto ricky verá qué tendrá que sacrificar cuando entras a la mafia,1
pero me da ansiedad porque te quiero,1
y no quiero ser,1
con tu indecisión yo no tengo tranquilidad yo sé,1
ya es una leyenda,1
no teman al diablo,1
hombres confesados santos,1
las calles manchadas con sangre de guerra,1
con armas potentes buenas estrategias,1
ahí tinta en mi cuerpo,1
no vengo de china,1
muchos enemigos quieren verme muerto,1
la muerte me admira,1
empuño mis armas rezo,1
son mil calaveras,1
pa akabar,1
no tengo prejuicios por llamas heladas pa,1
deseado especial para mejor efecto,1
armas poderosas protegen mi,1
granadas 40,1
pues tengo un amuleto,1
para mi es igual,1
me siento común por,1
que tú entre comillas,1
cómplice de,1
de ese ingrato querer,1
que trafica por codicia,1
con el señor de los sueños,1
aprendió a vivir la vida,1
de la justicia gringa persiguiendo criminal,1
el paso,1
échele mi chido empezó,1
blanca disfrazado,1
de traición y de amistad a,1
no le ande jugando al tonto les,1
ni mucho menos dinero,1
su padre le,1
río con hierba,1
condado de hidalgo ya,1
los compradores del polvo,1
en el condado de hidalgo ramiro,1
"con tu vida me respondes, tú sabes",1
entre hierba,1
gfez suena,1
tierra sagrada,1
el mismo que sueña,1
soy yo el romántico de siempre,1
no te voy a rogar no te voy a rogar no te voy a rogar no te voy a rogar no te voy a rogar no te pienso rogar ¡que,1
grupo frontera y,1
tal vez yo no seré muy fino,1
esas cosas no tienen precio,1
a una cervecita bien fría,1
ya déjense de andar,1
de seguro anda en malos pasos,1
como ya no me ven pa'bajo eso,1
se picó y quiso un día tumbarme,1
me puse pedo,1
junior yo sé que me quieres,1
no acepto que acabó que esto se terminó,1
solo se yo que que no soy pa'l' amor la hierba pa' quemar,1
ya no te iba a llamar pero,1
cha-cha y,1
backpack vida,1
ojo rojo traigo,1
y no somos diablos,1
mis santos me dan protección,1
chuy montana me,1
ahí nomás puro,1
siglas sm,1
de lm,1
súper du tirando el roll,1
como la suerte me vino,1
de las parcelas,1
los que siempre me apoyaron y me sacaron de apuros,1
son los reales del consejo deja,1
los amigos que yo tengo desde siempre los conservo,1
yo camino en lo parejo,1
como rayo yo me alejo no me gustan falsedades,1
de las falsas amistades,1
cuál yo navego,1
una cosa es ser buenazo,1
cuando niño por jodido me,1
como me conoció,1
platicándole a la gente,1
aquel cabrón que me ignoro,1
cuando me escribiste no eres tú soy yo supongo,1
adiós eh,1
si piensas regresar,1
el dolor haciéndonos compañía y yo que pensaba que no dolía en donde está tu amor a,1
un vaso con un tequila,1
con la cama destendida recuerdos,1
solo queda tu aroma,1
puro chavalo belicón,1
tus amigos te dicen que yo soy un loco empezaremos,1
eso me va a ayudar a tener más valor,1
no ocupo atizarle para despejar la mente,1
macizo queda,1
ya que baile con la flaca,1
emilio quintero,1
el doctor los sorprendio,1
los quintero,1
la decision de zapata,1
joaquin guzman loera,1
petroleo el sol,1
joaquín guzman loera,1
petroleo el sol sole,1
pa financiarles las guerras que,1
lo que les vendio santana etiquétenlo,1
emilio lo,1
les abono en efectivo,1
emilio 20 de millones de amarga,1
eso no lo ah detenido supo de buenos modales aun en medio del peligro,1
tirando billetes me amanezco siento,1
la cadena me brilla,1
scarface subiré,1
y voy pa'riba,1
y no me preocupa,1
un botecito pa' entrar en calor,1
con la frente en alto,1
mis ganas de tenerte crecen cuando aumento,1
mi atención te la estás,1
tu falda corta me obliga a mirar,1
dior pero te tengo,1
uh sé,1
oscar ortiz,1
fer y,1
tú eres una princesa y yo soy un ladrón pienso robarte cada beso de tu boca terminar,1
si te digo te asustas,1
no estoy completo,1
el que va pa' tu casa,1
tus amigos no deben saber que yo soy,1
de santa anna,1
ya saben que estoy al tiro mi plebada,1
con mi raza,1
acá en california,1
no hay problema me la rifé un tiempo,1
todos ellos,1
ya tengo vendido todos los meses del año,1
la neta le doy las gracias a los quienes me ayudaron,1
solo para echarme un taco batallé,1
y noches que yo llore cuando,1
por eso soy el señor y el muchacho de los llanos hermano de javier torres,1
vieja escuela,1
de 16,1
"lo que pasamos, les juro",1
con un buen gallo me acuerdo de los noventa,1
ya perdí todo y,1
mi compadre de ojos verdes,1
puro empresa music ¡compa chaky!,1
jk así,1
pero ni con arenas movedizas me hundo me da igual,1
mamá a,1
a veces siento,1
mi mundo dice,1
jasiel nuñez ando,1
pura doble p records,1
vieja escuela de las que,1
de dieciséis,1
con un buen gallo,1
ya perdí todo y ya gane más de la,1
compa jasiel,1
soy bueno para el combate encapuchado de negro y mis botas militares en,1
y mi gente que no raja andan,1
y me pregunto: ¿neta,1
le entro duro a los trancasos ahora,1
oye niña,1
mi infierno,1
tu vibra me emociona me fascina,1
un café para empezar el día de postre tu sonrisa y un beso de pilón oye niña,1
cuando beso tu cuerpo,1
ya no duermo,1
ya no me alcanzan los doce meses,1
un beso en tu boca y tequila,1
porque tengo a la más chula del barrio llego,1
siento que me pongo medio loco,1
dime si estás lista,1
número 1 pa' mi,1
por eso soy efectivo,1
pa' intégrame,1
ese que anda remangando no respeto diferencias que,1
apoyado por el vino,1
por eso soy el señor y respetado allá en los llanos único,1
si vamos a trabajar,1
soy bueno para el combate encapuchado de negro y mis botas militares y pura ms mi compa,1
a vеces,1
si me quedo callado,1
yo disfruto los aplausos,1
me eché a los vicios,1
va pa arriba,1
del poder,1
del señor de navojoa,1
lo que tiene ella sola,1
buchanan's yo,1
donde llega se respeta,1
porque siempre estarás en la cima,1
porque estas en la cima de todos mis sueños,1
contigo quiero estar,1
y pensar,1
tu eres mi otra mitad,1
no puedo evitar mirarte a los ojos,1
distinto a los de mas,1
pero tengo un millón,1
me pides que acabemos por casarnos haciendo,1
por eso me sorprende,1
lo que te ofrezco,1
jesús me,1
de toda mi gente,1
gracias salazar,1
y yo le dije con súplicas,1
a los que,1
no me abandones,1
si la pierdo me da igual,1
esas rayas,1
east la ay,1
las calles del,1
me va pegando el efecto del humito va ingresando si me quedo callado,1
de fresa me gusta,1
nadie sabe los problemas,1
las liguitas las tronamos,1
siempre al tiro con mi viejo,1
y la glock 45,1
soy el erick,1
las calles me,1
soy amigo del amigo,1
serio para los negocios grandes socios,1
para arriba y para abajo en el corrido,1
trato de abandonarme,1
queda ue,1
yo me emborracho las noches,1
linda morena trato,1
que me falta decirte palabras,1
de un tiempo pa’ca,1
y te equivocas,1
pues dejaste de intentar,1
lv fin de semana,1
mi cuello diamantes,1
cel dile,1
christian dior luna,1
mor’ todos,1
tampoco un vato,1
soy un desastre,1
ya tú sabes' ma' fabio gue-,1
pero a lo mejor andas,1
cuando empiezo a hablar me pongo sentimental,1
pues te equivocas pues yo te quiero más,1
fabio gue-,1
ya tú sabe,1
al modo,1
sierra esos,1
los lacost,1
unos gallos en la arena porque,1
que me tomo pa' la chamba,1
los huevos,1
la palabra es importante,1
panic botanic,1
vip a,1
te hicieras millonaria,1
only fans te,1
y si me pongo a pensar no,1
si soy feliz,1
el vino,1
aquella sed que yo necesitaba que fuese llenada más jesucristo,1
una completa fantasía,1
como un helado de sabores,1
porque yo me lo imaginaba de colores,1
pues no me,1
creyendo yo que me amabas con delirio,1
yo te entregué alma,1
sin su aroma,1
como la flor,1
así se queda,1
te quedarás como el ave melodiosa,1
"eh, jejeje",1
kevin eh,1
snap one,1
five no te enojes,1
mmm tu faldita alo,1
el pellejo,1
cuando me enclique yo ya sabía que,1
cuando menos pensaba,1
chiquitita los gfez,1
"sin embargo, no me muero al saber",1
ya recorriste el mundo,1
hasta piensas que eso me asusta,1
acuérdense de eso,1
aunque pa'l amor,1
mi lenguaje,1
yo soy el papi que las,1
beliconas con,1
les vuela el pelo a las güeras son muy sexy,1
por el quemacocos,1
fuerza regida como,1
gastando paquitas gruesas,1
soy adicto a la feria polvo pa,1
pero hay más culos que estrellas,1
"sí, estás bonita",1
"me voy, te dejo huella",1
sebastián esquivel vámonos,1
the prodigy,1
"me mama el exceso 005, viejo",1
si tu cama contara historias,1
el tiempo a mi lado,1
con un chirri me destrampo,1
"qué casualidad, te veo",1
con un gallo me relajo,1
carnal bobby,1
un abrazo mando al cielo,1
por la h,1
muy a gusto,1
le gusta quemar la mota,1
pues desde niño,1
"jajaja, baby lo",1
4 ¡uh! me,1
según bloqueó mi número,1
mi alma está vacía,1
yo la llevo al cielo,1
dile que la amas como yo la amaba dile quién,1
que a la media noche,1
me llevas al cielo,1
soy tuyo esta noche y tú mi,1
eh móntate,1
eh me,1
tú y yo no cabemos,1
lo digo sin titubear,1
con mucha fe,1
con tusi y mota,1
de las canciones mas bellas,1
da la dirección,1
la fe da confianza,1
dios tienes,1
sin fe,1
muy pequeña,1
una palabra con solo dos letras,1
la convicción de lo que no se ve,1
mantenemos nuestro jale,1
cada quien tiene su historia,1
todos puestos pa' la guerra,1
así nomás ajaja con,1
cartas en la mesa,1
tra pa' joel y pa' darey ya sabrás,1
para que lo sepan darey de la city,1
joel de la p ¡ay!,1
con la split de banana,1
me siento bien belicón,1
a mí nunca me regalan un polvito,1
si veo un culito,1
le lleve música en vivo,1
de repente mi novia los paro,1
siempre ando con la split de banana,1
con los buchones,1
con mis intenciones,1
compa luis vivo,1
mamacita nomás,1
ay ay te amo,1
no te voy a rogar no te voy a rogar no te voy a rogar no te voy a rogar no te voy a rogar no te pienso rogar,1
no como los gatos,1
antro traigo,1
ya sin vida y sin llanto,1
,1
no me detengo,1
ya me despido de ustedes linea,1
no me descuido,1
no me acelero nomas,1
damaso lopez pa,1
con sus cuernos,1
"finos caballos, bellas mujeres",1
buchones de culiacan,1
nos amanecio y fierro plebada,1
de repente mi novia los para,1
me la traje para el antro,1
y con la split de banana,1
sol la lady dior,1
samuel fuentes ahi,1
yo ya,1
muy felix de nacimiento,1
no le saco a nada,1
ya he formado buenos lazos,1
tan solo un disparo y me fui hacia la cima,1
morras pistear,1
no todo es putiza,1
vivirla fech,1
no tengo paciencia para verlos,1
los topo de frente de cara,1
sinaloa me ven,1
rg acá,1
bien arriba paso,1
pero que puedo decirte si tu misma me pediste que me alejara para siempre de tu vida,1
no me van a convencer tus palabras dices,1
los gemelos,1
oscar fuck,1
gemelo así nomás,1
pero tus besos,1
pero ahi,1
mil respetos a mi padre su historia,1
si me das cachete,1
el que ayuda dios,1
en el arte de aferrado,1
la culona que me llevé anoche,1
apenas me levanto y ya me está marcando,1
madre traigo,1
luis r,1
ea pero pórtate bien,1
uh) feliz,1
ya solo me queda desearte feliz,1
ni pa' dar cariño,1
porque le pagué mal donde está chiquita,1
armenta ella,1
solo me queda desearte feliz,1
y de que agüitado,1
febrero porque,1
por tu culpa ya no,1
la noche pa desvelarme saben que yo no me rajo me,1
musica pa la encerrona,1
al millon,1
no acostumbro a la violencia no acostumbro aser relajo,1
y todas me bailan cada fin de semana,1
con sello de europa,1
y sebas,1
conocer mui,1
la tuna y badiraguato,1
juan josé eres,1
musica un saludo pa’l cartel pa’ nachito,1
de mirada penetrante,1
lo que me recuerde ese viejo,1
no puedo seguirte engañando no puedo mentirte,1
lo que me recuerde ese viejo querer ¡los buitres!,1
no puedo mentirte,1
preguntas por mi indiferencia,1
ivan cornejo,1
mi vida no sería igual,1
tus bellos labios siempre me ponen relax,1
contigo la neta las horas,1
yo te ayudo en,1
los que me dicen si estás triste,1
esos ojitos bien bonitos,1
por mí ella todo lo da,1
virlán garcía sentimientos,1
cómo duele chiquilla así,1
extraña mucho al moreno edgar,1
reqisito indispensable m,1
no te importaba,1
para empezar a estudiar,1
bien cagazón,1
del famoso virus incurable,1
y así suena calibre 50 pariente,1
del señor de culiacan,1
los alumnos,1
culiacan ya,1
nuestra escuela esta,1
el que es bueno pa las cuentas,1
son las de comercio en grande en cuadernos y librtetas,1
las carreras,1
con gatilleros y banda,1
para fiestas parrandas,1
estan mui,1
las torres,1
y un chapito qe,1
los juguetitos de china tienen,1
para no ser,1
el que quiera progresar tiene que avanzar de grado,1
los alumos,1
un día te fuiste,1
yo un día te dije,1
pero tu jefa te regaña siempre sales de fiesta,1
me trajiste buena suerte,1
hasta el día que te vi tu levantaste mi frente,1
sin importar mi sufrir,1
,1
de ti yo necesito,1
mis venas,1
cuando hacemos el amor eres peligro,1
tantas cosas me,1
entre mi sombra,1
una sobredosis me pueda matar eres mi droga,1
que de ti miedo me da cuando te llego a amar,1
puedes acabar,1
una gran necesidad que no puedo calmar,1
porque eres de mi sangre,1
una botella y en la mejor suit,1
una botella y en la mejor suit eras mi crush,1
eres mala con mi corazon cantinero,1
eres mala con mi corazon,1
solo hay un detalle,1
solo hay un detalle que yo te quiero,1
me volviste la moral,1
derrotando mi penar,1
eres y serás eres y serás,1
me hiciste revivir de la nada,1
me mata y,1
la nicotina a mis pulmones,1
eres y serás,1
con recuerdos a las 6 la hora en que mi llanto a mis ojos,1
sol mi corazón,1
con mis labios la camisa,1
ay nomas y cuantas,1
escúchame bien te voy hacer loquita cuando te quite con mis labios la camisa,1
que no sabe valorarlo,1
me hago pedazos cuando miro que tu tiempo,1
eres tú la persona,1
te prometo que siempre yo te cuidaré eres tú la persona,1
una noche y una charla bajo las estrellas,1
un detalle con mil rosas,1
mi obscuro pasado,1
así somos tú y yo me,1
eres todo para mí un amor sin invitados,1
"qué más, teniéndote a ti",1
entregado de por vida qué más le pido a la vida,1
a ti te gustan,1
tito ¡uh!,1
la yal jaja,1
"ay, mijo",1
"sí, dolió cuando dijiste",1
cuando gritabas cuánto tú me amabas me,1
cuando tú mires mis ojos ¿que no ves que no duermo?,1
estoy enamorado y,1
me hiciste perder y,1
pues cuando me acerco oigo,1
la naturaleza con tanta belleza que ti reunio a mi no me importa,1
caida del cielo dices,1
porque tu te sientes,1
de robarte un beso,1
play ball,1
esta vida que tengo,1
una morrita por un,1
estoy disfrutando de la vida,1
un radio y una corta fajada pa salir,1
pues no quiero volver a la pobreza,1
me acompaña doña blanca,1
la vida en las calles,1
poco a poco me empecé,1
mi madre pregunta por ti no sé qué decir,1
quién no creer sí,1
lo que me hiciste no tiene perdón,1
it is yo sé,1
nasty bellacas,1
mal portadas vestiditas de bulgari,1
no se me quita lo agüitado desde que vi los resultados,1
y el doctor me,1
qué bonita está bañándose en el mar bronceándose,1
qué bonita está bañándose en el mar,1
sé que quisieras ser mía,1
tu corazón dolido no,1
reglas importantes,1
ese no fui yo el que anoche te enamoró bueno,1
johnsy compa' brian perdona,1
you know this shit wasn't for real jálese,1
no te hagas de rogar mi niña,1
que al igual,1
veo la forma que me miras y sé que yo no soy el único,1
cruzen bay,1
te haré una pregunta,1
uno me quitaste,1
pero yo quiero esta noche estar contigo,1
de chavalo,1
un nudo en la garganta,1
