Término,Frecuencia
un boleto para el cielo con su muerte me heredo,1
mi boleto,1
no quiere que nadie muera,1
que le des tu corazón,1
de um jeito,1
levo um restinho de alegria,1
con quién me quite la vida,1
pro mundo afora,1
"soy el primo, cabrón",1
r8 recorriendo,1
van cleef visnes,1
los angeles,1
la merca,1
somos la mera,1
jalisco a,1
valentino salgo,1
de las joyas,1
castillo fumando,1
por qué nunca espero menos,1
el closet,1
golden deluxe,1
la presumo en los lugares,1
les surto hasta militares deportivos similares y la mente,1
vi-no me miran ruleteando,1
padri-no me,1
aladi-no me,1
ley de los siglos,1
golden deluxe me,1
la vegas,1
l. a,1
me siento poderoso,1
me quedan pocos dorados,1
pancho villa yo,1
día dícen,1
villa la,1
adiós divino tesoro,1
gravarón tu,1
fi-no me,1
ley de los siglos cerrando,1
el triple ocho mi abundancia,1
recorriendo el mundo,1
con la ley de la atracción,1
hon kong,1
robert de niro jalo,1
todo lo que yo tengo,1
no me vengas con cuentos,1
en la cuenta date,1
que en mi cuento,1
aquí nada es imposible,1
la puta bélica,1
soy el primo,1
con el remp meh- pa,1
tucum escama,1
corte sultán,1
"descapota'o, pa' atrá' el asiento",1
porque ahora andamo' full,1
implacável wayana,1
coio de limo borbulhando sangue frio,1
no lago vivo,1
ataca wayana,1
apalai pela,1
o grafismo ilumina,1
bayron fire) voy,1
levanta wayana! os,1
as igaras armadas avançar borduna de pedra no ar,1
no tribunal das águas é garra,1
teu desatino,1
no elijan a su potranca,1
soy de a caballo señores,1
voz morena linda dame tu amor a,1
e fica assim numa chapada no arraia de santa rita,1
matatán los gile' me envidian,1
soy el único diablote,1
ay mamá remp,1
we love you,1
nomas no chilles,1
no importa que estes casada,1
alcavo anda,1
cuando pasen las patrullas,1
por eso te,1
a las 10 de la mañana,1
por caminos prohibidos,1
jajaja yeah te,1
berrios bb,1
hace tiempo estoy deseándote,1
king savagge,1
a mí me rodea la envidia,1
tan linda que eres,1
una buena conversa,1
el que trate de hacer tierra,1
lv esperan,1
te haré mía pa' toda la vida,1
jairo vera) me rodea la falsedad,1
el centauro era hombre de armas pegaba,1
ese hombre,1
obregón quisiera,1
soy hijo de un rey,1
muchos lo saben para vender yo tengo mis razones,1
mi familia me da sus bendiciones,1
mi linda hija,1
lo más sagrado,1
le deseo suerte,1
con dinero todas las puertas,1
darme el iré,1
como rayo,1
parte a todo enemigo,1
ese tal miedo no lo conozco,1
con un machete o una flecha en el río,1
reyna desembocando,1
mal pensamiento,1
corre la sangre,1
mi pulmón de aire,1
ashé! el ogunn,1
para avisar si algún tropiezo,1
te los llevas parejito olokun,1
mis productos generan efectivo,1
si voy al cielo,1
que la paz,1
chicago atención,1
tito ahí,1
a portarme mal,1
ya ni modo,1
para mí ya falleciste y yo no hablo con los muertos estoy triste,1
para que sufrir por alguien que antes yo ni conocía,1
estoy triste,1
para que sufrir por alguien que antes yo ni,1
vice outra,1
soy de chicago,1
me lo propuse y lo pude lograr,1
me dicen los kilos de mi ciudad soy,1
me gusta quemar pura calidad,1
los billetitos me gusta,1
las mujeres son mi debilidad,1
godking records arriba sonora,1
por la villita yo me la rifé,1
la calle 30 llevo,1
vato de barrio,1
orishás que,1
que ogunn,1
los dorados,1
el andres,1
ya esta en la revista,1
hoy por el cual piden,1
los 5 millones,1
ceñor de la pe,1
y asi a los compas o aveces amigas conflicto,1
pero no hay conflicto el cuida al equipo,1
le apodan el metro,1
uno por que ese,1
el oscar) casi,1
ni con la recompensa va,1
las abraza sonrisa,1
yo cuido ala anael chismoseando,1
el adrian) este,1
llama adrian,1
el esteban,1
compa del jovany el piquete,1
y tambien de la 31 2 batos jirafones,1
las ordenó,1
cuando estas abajo,1
por mi cabeza,1
reynosa con,1
de purita hierba mala,1
donde ilegal no los dejan,1
les preguntan por sus nombres,1
el migra muy asustado,1
le llamó a su compañero estos hombres van armados,1
tú dices cómo le hacemos,1
yo no me quiero morir sabes,1
josé maría cepeda,1
guadalupe santana traían,1
queriéndolos aprender no,1
ya andan ofreciendo 10 milloncitos,1
china y,1
monterrey vuela,1
con las 700 libras,1
medios me,1
bin laden porque,1
con mis talibanes 701 a mi me califican,1
pero mi riqueza,1
la amistad de mi,1
lugá fica,1
redondeza vai,1
ali pra festá,1
todo o céu vermelheceu vamos vivendo essa grande emoção,1
queria ouro riqueza,1
ajuricaba disseram não um dia,1
e a guerra de bravos,1
força do,1
civilização chegou,1
chegou o negro,1
vindos de além mar,1
avermelhô meu coração vermelheceu,1
no coração tá garantido meu amor,1
ao som da batucada,1
prazer vamos,1
nossa inspiração,1
ser vermelho é ser,1
garantido e,1
da consagração é,1
avermelhô meu coração,1
canta com muita,1
canta com muita emoção,1
esse é meu boi garantido ele é,1
no meu,1
vermelho do meu coração vermelho,1
é saber,1
primeiro raio azul,1
é liberdade é caridade é transfiguração é justiça,1
determinação inteligência,1
salve o sol,1
as galáxias,1
salve o reino celestial,1
o santo graal,1
chama azul é,1
manifestada em mim e,1
vai ter muita mulher vou,1
eu sou a,1
é loucura,1
coração então,1
um sorriso é,1
do boi garantido que já vai começar a tampa,1
vai ter pé-de-moleque,1
bolinho de crueira,1
vai vai,1
o meu país vermelho é,1
a emoção vermelho imponente evolvente sedução vermelho é,1
são quarenta,1
para ella no solo soy su amante,1
deus lhe deu fazendo,1
deus lhe deu fé,1
do criador fé,1
do criador,1
si tú te mirabas tan enamorada,1
todo iba perfecto,1
y de pronto algo,1
para quedarme con tus besos,1
a ella que no espera de mi un joya en oro,1
sin cristo,1
solo le basta un corazón,1
a ella quien no ha ido conmigo al altar,1
tiene dulzura,1
a ella que no me exige nada,1
no le firme un papel,1
a ella tan clara cual la luz de la manaña,1
garantido! não,1
garantido! meu sorriso reflete,1
bondade recitando,1
el mismo dios,1
cor da criação,1
eu sou! eu sou azul,1
dessa ilusão de,1
eu sou feliz meu azul,1
ô ô ô ô ô ô ô ô ô ô ô ô ô ô canta galera!,1
canta galera! ô ô ô ô ô ô ô ô ô ô ô ô ô ô canta galera!,1
canta galera! eu sou azul até morrer! vou,1
mar ainspiração,1
do folclore do boi,1
campeão eu sou azul,1
eu sou marujeiro eu,1
dios razones,1
eu sou brasileiro,1
roberto carlos,1
tô na estrela do arlindo ou na estrela do cruzeiro,1
eu sou brasileiro!,1
eu sou do norte,1
sou do sul,1
eu sou feliz! meu azul,1
canta galera! eu sou azul,1
tons a iluminar o universo de um plano divinal,1
nhô gabrié,1
era eu que tocava,1
olha contrário,1
que eu,1
lembrá tudo,1
as alegria,1
pro balanço do norte arregou teu,1
trocaste de apresentador tu fala de natureza,1
teu povo fugiu boi,1
casa caiu,1
boi da estrela decadente,1
é coisa do teu imaginário,1
ela nunca,1
somos madeira,1
não rói a,1
balanço do norte,1
arregou teu,1
tu fala de natureza,1
se afundou o boi sem,1
boi da estrela,1
a casa caiu olha,1
ouvindo as ave-maria na,1
nunca mais passei,1
inté garrava um jeito,1
bastião mas,1
e com,1
eu cuidava do artá que limpava os castiça e ajudava,1
só pra morde as moreninha que faceira,1
foi numa festa,1
são josé foi,1
casemo numa,1
que alegria pra nóis dois padre estevam,1
constança e,1
santa rita desesperado,1
porque palavra,1
pedi pra rosa sarvá pedi,1
eu fiz promessa de fazê uma,1
de eu fazê com,1
meu dinheiro que,1
quar quê! foi-se,1
flô e foi lá,1
rosinha onde garremo,1
foi lá,1
garantido é coisa do teu imaginário,1
correndo ele varava,1
arguma cascavé,1
dia do noivado,1
bão! com,1
o veinho inté,1
inté uma,1
canto pra tudo,1
povo comprô,1
um pareio,1
por isso eu não desejo,1
traquejo me deixe,1
quando eu cabei de lê ele garrô,1
tamém ficava sem,1
tremê ficô branco,1
branco se,1
saluçando ali,1
bebeu água,1
perto de pau d’aio ali,1
com dois,1
tivero ali vendo,1
corpo do defundo e arguém disse deve de ter,1
fica sortêro inté,1
oi só!,1
taquara e chegava,1
! meu pai,1
me pedindo pra eu lê a carta,1
pará fui eu,1
uma e,1
despois nhô gabrié,1
pra mecêis,1
o véio inté choro com,1
brincadeira quár,1
e pobre do rapaz,1
não posso mais suportá os,1
nhô pai!,1
só me chama de tonto,1
indige e diz,1
mata virge tudo,1
ele ia escuitando e,1
jorná pra,1
que deixava nóis dois atrapaiado óia só,1
a minha vida é,1
sol do amô mudou numa sala,1
ay ¡uh!,1
"por favor, diles",1
el pensamiento me acelera que no te tengo,1
para mí no tiene precio los recuerdos,1
un largo viaje me,1
no entiendes,1
solo estar pensando en ti 15 besos te daré cada minuto grabaré,1
señor mayo zambada son,1
para cuidarme el pellejo en la noche,1
día sorry,1
la sierra de sinaloa,1
de repente hay pensamientos,1
cuando pa' quitar el hambre,1
besos te daré cada minuto grabaré,1
"como saben, la edad",1
la pobreza,1
y huevos,1
"la humildad, esa es eterna",1
hoy los güeros,1
glock que me,1
somos aguerridos pura escuela de,1
soy perro pa'l rifle,1
exactamente para mí tu voz del planeta,1
amo verte sonreír he estado a punto,1
bien puesto los radios,1
sé que me has dado chance,1
con doce rosas,1
el calendario te,1
y el remitente te hablara de mí,1
aun me sigues,1
y pensaras mil cosas,1
un amor como el nuestro no,1
tu tampoco has dejado de quererme,1
las oraciones,1
cosas del jale,1
esa boquita que tienes no,1
tus ojitos hermosos,1
cuando caminas me pongo loco mi mundo gira,1
trato de hacerte,1
de la mano agarrados,1
con tu sonrisa yo me conformo,1
"de tu carisma yo me enamoro eres única, gané el tesoro",1
tú eres solita,1
tus fotos me,1
bien belico por la norte,1
no nos sabemos rajar no todo es pelea yo también se generar,1
y la esperanza,1
sin olvidar nuestra canción,1
canten gabino barrera,1
mi vallecito querido pueblo,1
del estado de guerrero,1
me desprecias porque no soy mejor,1
mi soledad,1
ya no hallaré la luz,1
tu carita bien hermosa,1
pero tú todo me negabas,1
"cuando la tocaban, bailábamos",1
amigos y familiares cantamela,1
pero tú conmigo jugabas,1
este sentimiento es que es tan fácil quererte me,1
con verte te adoro,1
nuestros labios están hechos para encontrarse yo te cuidare para que nada te pase,1
contigo 24: 7 no,1
hasta pongo,1
pero contigo no me sirven las mentiras,1
pues me encanta conbeber,1
cuando me esten sepultando no me tengan compasion,1
y me canten esta,1
un papelito pa mis gustos,1
no sé si tú lo recuerdes,1
pero una buena lavada,1
para los chapitas respeto,1
con el 19 yo siempre estaré al million hombre,1
la montaña,1
se me vienen los recuerdos de las madrugadas,1
cuando recorrí el camino,1
casa eras,1
para mi ya era normal verte a horas,1
lo que a la fecha tengo,1
no me lloren por favor,1
que alguien más,1
tú me conoces ese gesto y sabes que no miento no sé si tú lo recuerdes,1
lo que a la fecha tengo duda,1
tú me conoces ese gesto y sabes que no miento,1
yo te sigo adorando,1
estoy dispuesto a ganar,1
cuando dejan mis ojos de verte,1
mientras todas mis penas,1
que a tu puerta muy temprano llego,1
mi corazón agonizando,1
y te voy a,1
sila marçal,1
historia é boi,1
parintintins é boi,1
paixão a,1
com a galera azulada,1
boi de luíz,1
boi de joão,1
josé paixão de roque cid,1
boi de ednelza,1
camé dona aurora,1
boi fogos,1
pai francisco,1
xibelão canta meu boi meu boi é emoção,1
meu boi,1
mensageiro do amor boi,1
qué difícil,1
sé que tú sabes,1
o cuando estoy mejor,1
cuando estoy al 100 no sé cómo el tiempo nos comió,1
touro negro,1
morrer aplausos,1
"un día, volveré a verte",1
cincuenta cuernos de chivo y balas en cantidad,1
me acompaña la soledad,1
esa que escuchamos la primera,1
y a mí el dinero y los amores,1
no me hacen,1
que yo me siento,1
sierra aterrizan,1
a ruido de los tambores,1
cien botellas de bukanas y blanca de calidad,1
otro dia en la mañana,1
cuando tienes ganas de pasar el rato,1
tambien traigan 100 bukanas ke labada aki,1
los años que tengo me alejan tanto,1
tanto de ti yo te veo tan lejos,1
con un solo beso tuyo y minuto de cariño me habrás dado la felicidad,1
con un solo beso tuyo y minuto de cariño me habrás dado la felicidad para ir a tu casa debo hacer mas,1
buscas sexo y nada mas yo te amo pero tú de amar bien no eres,1
no tengo tiempo para ti disculpame lo,1
cuando tienes ganas de pasar,1
no estuve contigo,1
puro junior h llevo,1
"solamente pienso en ti, te juro",1
se me hacía conocido,1
me vale verga todo ya me regañaron en la escuela que no valgo verga llego,1
siempre me da hueva no,1
y nel,1
"así mero, mi compa",1
abraham vazquez,1
por llegar bien pedo,1
la vida es muy bonita,1
maría una,1
sé que el amor,1
morena for levanta,1
pero me quema por,1
cel quizá,1
que despierte en la mañana,1
"pero, la verdad golpea",1
yo daría cualquier cosa,1
tal si fuera necesario,1
uoh hoy,1
no me deja,1
baila coração,1
vem meu boi garantido é,1
"con esto, te dejo claro",1
a valorar,1
viajé 1004 kilómetros,1
"un día, volveré",1
gracias a diosito,1
nada me llevo,1
lo material,1
lo que vale realmente es la vida,1
todo lo que siento se lo cuento a dios lo,1
ya no cualquiera,1
para saber quién está contigo,1
nos cantos mais bonitos deixa,1
porque en la' buenas todos,1
todo lo que siento se lo cuento a dios,1
tanto de ti; yo te veo,1
me abras,1
la vida mas corta no te puedo,1
asas rimas brilham,1
a multidão,1
abra os braços,1
por favor no te preocupes,1
são três dias,1
el cholo pa mis amigos 5-5 pa' mi,1
le gusta portar,1
y no te preocupes mami,1
jaja ¡uh!,1
4 ey,1
no sé por qué no la toca su esposo,1
pero ganas en el alma,1
la ceniza del amor,1
se me ha vuelto un día,1
a este lobo de mar,1
ella sabe que cuando esta conmigo,1
el mismo motel,1
le echo ganas no quiero,1
te amo pero haz lastimado un corazón,1
les gusto por que soy ambicioso y no dejado hoy nos dio más suerte el dado,1
el esfuerzo y el trabajo,1
que un día te escribí a tu cuento de mentiras yo fui el que le puse fin,1
sido por,1
a una mujer no se confía,1
me costo mucho quererte corrí con suerte,1
no sé por qué no la quiere su esposo,1
yo siempre la espero,1
va a estar vacía,1
un placer llevar,1
todas las aventuras mil noches de locura,1
que contigo yo pueda pasar,1
lo más simple de la vida,1
por eso y más,1
un invierno acurrucado,1
el calor de nuestros cuerpos del frío,1
volvemos a empezar volvemos,1
del cártel,1
diez mil fierros,1
aquí andamos,1
guerra drones,1
sierra aquí,1
"neto, viejo y arriba la perla",1
no perdonamos,1
richard mille,1
de la mancha,1
alfa mi madre,1
líneas encriptadas pa,1
mejores los días mi cama,1
de mi preferencia,1
si no me dejas,1
de eso yo no lo dudo,1
la vida arriesgar,1
la ciudad peinando,1
negocio resuelto,1
hoy me encuentro perseguido quiere,1
de veras,1
antes me quedo en la raya,1
que pisarles un presidio,1
pero de que vamos irnos,1
la gente que me acompaña,1
si escuchan disparos,1
no le gusta alegar,1
ajuareados siempre,1
de día y noche,1
y me mantengo,1
por que pruebas les he dado por hoy este es mi destino,1
el matar,1
entre armas fiesta y peligro,1
así es mi vida de alegre,1
por lo que les pagan,1
ya los del gobierno,1
bien amanecido y bien servida,1
la plika,1
tu cara me confunde,1
ropa y lento me,1
te prometo no te,1
un grupo de inteligencia,1
akella suburban a,1
somos de la inteliencia,1
pongan las manos en alto,1
otro grupo inteligente,1
llego un comandon armado emboscando a militares los,1
ya están bien curtidos,1
pero no los querian muertos el cartel,1
